cb_latitude,cb_longitude
45.52954744851231,-73.61071854829788
45.53176697148175,-73.5724139213562
45.527650097960205,-73.61229971051216
45.508204615051355,-73.56881439685822
45.52983801723605,-73.5703244805336
45.51958082831579,-73.5601159930229
45.55358456339093,-73.56052905321121
45.514080696641386,-73.64694982767105
45.51577505385328,-73.60060930252075
45.56485589064712,-73.5774926841259
45.54991069359101,-73.55826258659361
45.570081,-73.573047
45.529914321737415,-73.56302618980408
45.55061693669672,-73.54901432991028
45.54959767887176,-73.54187428951263
45.57178977666956,-73.56431499123573
45.526765,-73.730423
45.5568667309625,-73.589306473732
45.56168275734862,-73.58564794063568
45.57934937043077,-73.58168095350266
45.53429782539273,-73.61217230558395
45.514379,-73.610871
45.54502601340392,-73.73787671327591
45.522745298216094,-73.61328139901161
45.50764392965887,-73.56932401657104
45.541669595766315,-73.60760450363159
45.52311432992147,-73.61815363168716
45.565006717407506,-73.7319054454565
45.49788352593901,-73.56856763362885
45.51678269880724,-73.61142262816429
45.53718135927993,-73.59750330448149
45.56933906192115,-73.70472729206085
45.549713734001415,-73.56384828686714
45.49810026070624,-73.65294188261032
45.559495502858624,-73.6989176273346
45.52303493310712,-73.56539458036421
45.550113551561694,-73.5772217810154
45.50363996257211,-73.6182689666748
45.56843961893042,-73.6752020941276
45.53166363055749,-73.56536373496056
45.58033485941123,-73.68471868336201
45.51666442219882,-73.57722043991089
45.64141535746634,-73.4999567270279
45.583287878804136,-73.63276362419128
45.57833184623925,-73.65595400333405
45.64954588445726,-73.49191546440125
45.477923,-73.559038
45.640002860465096,-73.49011301994324
45.53613488953656,-73.62258464097977
45.53035130173597,-73.6243924498558
45.5231943285584,-73.55584256350994
45.47993042065731,-73.55592101812363
45.48752158511353,-73.56500297784805
45.60248649638568,-73.5432904958725
45.51862424058306,-73.55219006538391
45.55873962047568,-73.60589044634253
45.54355786336148,-73.56780052185059
45.57627820285533,-73.58353972434998
45.49047561880464,-73.56022328138351
45.544580831168204,-73.5717111825943
45.527550507601894,-73.5762870311737
45.518593,-73.581566
45.54710817336986,-73.56936693191528
45.526499983000186,-73.54575277422555
45.44826204820947,-73.57785612344742
45.43791516514076,-73.58253550531117
45.57120355585774,-73.72351884841918
45.4443505862464,-73.57542979723802
45.429166968311485,-73.66280972957611
45.570726609302966,-73.7370860205192
45.56251175219665,-73.74370649456978
45.557421482389636,-73.7480603903532
45.45301583620112,-73.57191503047943
45.485328993998365,-73.57692271471024
45.477605,-73.573775
45.56157,-73.75448
45.431518914135125,-73.67110446095467
45.486346321757786,-73.57352435588837
45.43498715540587,-73.67079868912697
45.450729976972944,-73.5725748538971
45.553017541248565,-73.75822663307189
45.42971096449354,-73.633883446455
45.4824297233159,-73.58367975812143
45.4568844514464,-73.57260704040527
45.44053238705948,-73.70242863893507
45.4632535358533,-73.57587933540344
45.467369,-73.570769
45.478888528072076,-73.58198940753937
45.47259900304475,-73.5398056358099
45.47069642604657,-73.56542240828276
45.462846046287325,-73.56592163443565
45.459487694540734,-73.57209205627441
45.48026417718717,-73.58099363744259
45.51999897796297,-73.5548883676529
45.60191332161639,-73.52441847324371
45.5914549914687,-73.56275528669356
45.55118417872238,-73.54087114334106
45.48295816149219,-73.57975836854166
45.456365,-73.57614
45.55078357889704,-73.53409996037954
45.611230741550536,-73.5312415660519
45.541374968866094,-73.5542231798172
45.49544692088696,-73.56329441070557
45.55465888075087,-73.54660302400589
45.55626186680846,-73.53744059801102
45.453318765468914,-73.5767751932144
45.5594818,-73.535496
45.60444089974122,-73.51611837744713
45.54814504700217,-73.5471260547638
45.554373399819674,-73.55137467384337
45.519131967116216,-73.55788965214742
45.51888453178292,-73.55593845248222
45.59926552299961,-73.51226069033146
45.539385081961676,-73.54099988937377
45.569789,-73.548081
45.54303187243879,-73.56256484985352
45.57683333463968,-73.54647415224463
45.52551168509886,-73.57424452900887
45.543652466151,-73.5534825682771
45.58284663189181,-73.54247644543648
45.580314546424674,-73.5353136062622
45.52063377251984,-73.56390595436096
45.54099971663243,-73.55826258659361
45.575812361972055,-73.54123055934906
45.51889,-73.56353
45.54522973039872,-73.53725016117096
45.55151193681962,-73.58207792043686
45.54969542033443,-73.55464696884155
45.52435882510794,-73.56053441762924
45.54095791741757,-73.54702949523926
45.55671730558936,-73.53024959564209
45.46300108733155,-73.57156895217486
45.50644464920572,-73.55648696422577
45.59587457490178,-73.52352797985077
45.50965520472071,-73.55400860309601
45.50144108135568,-73.56014415621758
45.51989655507833,-73.58010649681091
45.422451407155854,-73.601194024086
45.5967964774917,-73.53517949581145
45.5008764952487,-73.55900555849075
45.58917500418707,-73.53965610265732
45.49891911390352,-73.55725407600403
45.53696,-73.61199
45.53678525128436,-73.6148879583925
45.501966859101564,-73.55515256524086
45.54968589617967,-73.59115451574326
45.557192,-73.569847
45.504027213143104,-73.56970220804214
45.505102242483595,-73.57187882065773
45.57889719514108,-73.70492711663245
45.54545514686953,-73.55673909187317
45.54752382909683,-73.57513636350632
45.55037651450808,-73.57373356819151
45.50527354034462,-73.5674786567688
45.49831217703312,-73.56725603342056
45.46670033299904,-73.62355081379064
45.61451982045293,-73.6118745803833
45.4648769981855,-73.62659722566605
45.46072936353252,-73.63407254219055
45.493514106710734,-73.56848180294037
45.50434678685089,-73.56894850730896
45.470535000953966,-73.63165721297264
45.49404432109336,-73.65449488162994
45.49048314001669,-73.62913727760315
45.46887995929811,-73.60943913459778
45.491513,-73.633649
45.471743,-73.613924
45.537041,-73.602026
45.47629426230192,-73.60617488622665
45.53848,-73.60556
45.483788863965174,-73.5750612616539
45.53318929909303,-73.64188581705093
45.51014162409143,-73.6247518658638
45.47710675189806,-73.6214379966259
45.4789683985657,-73.61959934234618
45.468926984877434,-73.6198702454567
45.47393028235147,-73.60473453998564
45.53879934493943,-73.58870029449461
45.52687028194893,-73.62672328948975
45.50144933057703,-73.63305062055588
45.52357479400008,-73.62344294786453
45.481845071377414,-73.63037377595901
45.54721107501036,-73.63105237483978
45.5762948651025,-73.646759390831
45.46991202213883,-73.61735232174397
45.48542414888848,-73.62816195935011
45.570624722078364,-73.6517858505249
45.56735205736566,-73.65378744900227
45.56481129244175,-73.59580412507057
45.54758153109644,-73.61220851540565
45.55776151418004,-73.60154539346695
45.56387237463668,-73.6555677652359
45.54355974189168,-73.62777203321457
45.54310243053054,-73.61607524188003
45.55158518908433,-73.59916493296623
45.55982811984724,-73.65832507610321
45.54975479298636,-73.60556602478027
45.5517742671765,-73.60347837231528
45.55081979211847,-73.62088680267334
45.55702223161539,-73.6599015713
45.547172039327485,-73.61815631389618
45.544867,-73.614841
45.54481928225348,-73.6215104162693
45.54640752148169,-73.63842844963074
45.54218173507584,-73.62268656492233
45.54195463236575,-73.62994194030762
45.545580534390176,-73.63490000367165
45.54983321292286,-73.64063255488873
45.48097552629275,-73.56863468885422
45.49449368327543,-73.55676054954529
45.484966061164755,-73.56032252311707
45.45760820718457,-73.59051011502743
45.59573798024675,-73.59529852867126
45.48624101696415,-73.59572768211365
45.48129146961133,-73.6003303527832
45.52275023118295,-73.57724860310555
45.48390169543355,-73.56363236904144
45.49682986230046,-73.57913017272949
45.495789104811756,-73.58259558677672
45.49497512853125,-73.57777043248461
45.48046706437983,-73.61122308304402
45.51522812881499,-73.5750961303711
45.45670282849069,-73.59764268636354
45.458663192410306,-73.59602272510529
45.4757434,-73.5646007
45.49419955357054,-73.55998456478119
45.4828250990486,-73.56206325352105
45.451030919298056,-73.5939010977745
45.491366875439965,-73.57010722160338
45.47742856483265,-73.60016942024231
45.523594936648244,-73.56099039316177
45.486318644010225,-73.5702332854271
45.502939709023714,-73.56064036488532
45.5353599615622,-73.60363483428955
45.51166045593874,-73.56213569641113
45.461741021347436,-73.58412176370621
45.54043190217008,-73.61650675535202
45.52711644190572,-73.54801654815674
45.48067368593179,-73.58351558446884
45.510200304274754,-73.6114051938057
45.50928960913111,-73.56241598725319
45.54250587659489,-73.74095320701599
45.53789110878484,-73.6182153224945
45.51962176248447,-73.6662483215332
45.550692068419764,-73.65636706352234
45.52085479492202,-73.61573964357376
45.48911308766352,-73.6470128595829
45.5692509593831,-73.63642623429769
45.51953948301331,-73.68516325950623
45.56776565172907,-73.57968807220459
45.553456845975276,-73.58784198760986
45.474565185029945,-73.62403571605682
45.48282602624293,-73.59084337949753
45.53968044327973,-73.63450437784195
45.593421978698636,-73.6690217256546
45.48184019359366,-73.59537899494171
45.50235036136798,-73.56658279895781
45.52995941738481,-73.6329460144043
45.539806548176045,-73.6872661113739
45.51372291221464,-73.5603104531765
45.512936177874096,-73.56124520301817
45.50707812811467,-73.56139540672302
45.48697062,-73.58929306
45.491750449903954,-73.58394473791122
45.53728040418993,-73.57534691691399
45.535541603465234,-73.56593906879425
45.5074794530521,-73.57864737510681
45.53972553109637,-73.67716491222382
45.540780049797995,-73.63040059804916
45.55233742797057,-73.70748996734619
45.53520398241678,-73.6175217570053
45.552289376429215,-73.61300647258759
45.57504823374693,-73.68799567222595
45.543423548290185,-73.63246187567711
45.45290792768395,-73.58918591405198
45.494686752797904,-73.63871866467889
45.52655700191558,-73.5982757806778
45.539824,-73.508752
45.53221791147474,-73.57543140649796
45.50843904979172,-73.6729645729065
45.495537539518104,-73.6222583055769
45.571796348222385,-73.54152023792267
45.540105018786974,-73.65347027778625
45.51694782364431,-73.62631559371948
45.4891,-73.57656
45.5303174,-73.5548669
45.53039449604383,-73.70393217686795
45.56007440937141,-73.68125259876251
45.500251758943925,-73.66171056035454
45.53308032414161,-73.6945965886116
45.54758205939525,-73.66522908210754
45.55814299291968,-73.71942043304443
45.49384690142783,-73.57917845249176
45.54407915308118,-73.66735741496086
45.47519326260791,-73.58094334602356
45.56842034638607,-73.74687284231186
45.531921043052655,-73.59804779291153
45.47117930747152,-73.6270022392273
45.43289463113104,-73.59685689210892
45.50619158460727,-73.64230799681536
45.515969694922276,-73.60827505588531
45.55188644388879,-73.74444007873535
45.524628485592636,-73.5958108305931
45.48819793805841,-73.58807051185067
45.50094101588506,-73.62563699483871
45.53900036432657,-73.6142510175705
45.51814312154928,-73.56800436973572
45.50817464963893,-73.58002064942411
45.50651983995355,-73.57640504837036
45.501804363327565,-73.57434511184692
45.48020822800015,-73.57759863138199
45.52605851018324,-73.61296892166138
45.54095134225734,-73.62637460231781
45.54248521237199,-73.63634169101715
45.51374520222444,-73.56666326522826
45.53888723230076,-73.62390697002411
45.499515390738885,-73.57602953910826
45.575707,-73.561562
45.530757980151904,-73.59845817089081
45.49837045828952,-73.56055587530136
45.4785381897129,-73.56931865215302
45.5125667269925,-73.57640504837036
45.53407048533949,-73.56265068054199
45.6011635681891,-73.44999354332685
45.606718042243784,-73.45692034810781
45.57251733677832,-73.44312071800232
45.43352120253739,-73.68354320526123
45.605785392139126,-73.66273999214172
45.53121456506295,-73.74735295772552
45.51074821798916,-73.56512099504471
45.55903106539297,-73.54830354452133
45.51329411414168,-73.55057805776596
45.52714838624861,-73.58947947621346
45.53006276144042,-73.54559183120728
45.54948004519436,-73.61605471489383
45.544500877623655,-73.58810484409332
45.63147192165401,-73.50819479674101
45.630686043767284,-73.4948467835784
45.61316323215739,-73.50989364087582
45.62846158049899,-73.49952153861523
45.50140664031126,-73.57165485620499
45.545350334193245,-73.61032962799072
45.52952466565309,-73.60488876700401
45.42969214118378,-73.6694884300232
45.5218942750191,-73.55725058932876
45.50229349416256,-73.5733064264059
45.551584,-73.561916
45.520338193708305,-73.60775470733641
45.48059248038378,-73.56577813625336
45.527371996141,-73.60398352146149
45.41773748108526,-73.62338548639853
45.55398156058887,-73.55496388156098
45.42070552680549,-73.62966051438889
45.450020323797766,-73.60030621290207
45.53143760098197,-73.61270070075989
45.51044465753362,-73.5755842924118
45.51262123436571,-73.5737282037735
45.58830296569168,-73.57783721439773
45.52937645940547,-73.5842552036047
45.502182909901194,-73.56825381517409
45.50629456823703,-73.57282698154448
45.5232203879173,-73.56916093829568
45.51786873150825,-73.57842743396758
45.52621764749851,-73.5957657695144
45.51820643310249,-73.56161856654579
45.52893724049854,-73.58786880970001
45.55315915057821,-73.53263273835182
45.59147977279279,-73.43605846166611
45.613330089384625,-73.45154017210007
45.56923752103412,-73.44949901103973
45.5238445756922,-73.55236601831166
45.53374770433337,-73.48599582910538
45.533610547532355,-73.47374618053436
45.521269382097486,-73.58956933021545
45.51801230878908,-73.59256982808802
45.5278406266837,-73.56588721280787
45.554824549823,-73.55370283126831
45.49812041247333,-73.57759594917297
45.52055948154798,-73.58582027256489
45.536532102952236,-73.4576690196991
45.500015468871446,-73.57938900589943
45.53206384071709,-73.58226299285889
45.50263299287665,-73.52748987080304
45.506488823782234,-73.66047888994217
45.56493679334249,-73.5555911064148
45.539900246044354,-73.59936207532883
45.49572236030835,-73.55461344122887
45.51625372636654,-73.55291748050148
45.499447710650415,-73.55489909648894
45.54902230455398,-73.59198164194822
45.539306918976,-73.59521873295307
45.49966955063677,-73.62923383712769
45.4930266623113,-73.58389592183812
45.53638893500808,-73.51245582103729
45.425612687757926,-73.65713578464238
45.514369201445305,-73.55648696422577
45.52799772330074,-73.61919969320297
45.49122961531575,-73.58078241348267
45.53328624709234,-73.61546382309369
45.58135403391153,-73.57260999085156
45.52423612093815,-73.58155220746994
45.53431661378577,-73.55970561504364
45.48830194643546,-73.56871783733366
45.69223305604548,-73.63703128697125
45.70234934325735,-73.63957804443088
45.697815037503666,-73.65406465532033
45.50689914049937,-73.623526096344
45.547536449579944,-73.59267264604568
45.541331760976774,-73.58387768268585
45.533313304815366,-73.56671154499054
45.53922374455291,-73.57383679656778
45.520019102391636,-73.61890733242035
45.50064338023683,-73.5654079914093
45.527941351769826,-73.62388551235199
45.559962552180544,-73.5769522190094
45.541510228130996,-73.5984206199646
45.54152678327907,-73.61248868051915
45.54428297135084,-73.54544162750244
45.501023131616485,-73.55944812297821
45.47728092665489,-73.58730420470238
45.46976497412213,-73.58923405408859
45.50057346904464,-73.57825040817261
45.53852599499357,-73.57773274183273
45.51736881196649,-73.58209669589996
45.47781599566346,-73.61503422260284
45.5399716347916,-73.638114631176
45.53341740599902,-73.64888370037079
45.50116506773693,-73.62054750323296
45.416294661505354,-73.6129005253315
45.54714142711512,-73.54339510202408
45.51467743947122,-73.57659816741943
45.49003938678748,-73.56714338064194
45.549846830745,-73.64767402410507
45.51433912935237,-73.56168508529663
45.55897660298603,-73.59951764345168
45.55195050985087,-73.63022357225418
45.53280412806031,-73.57190161943436
45.53255611409675,-73.58993947505951
45.46339729163665,-73.59643578529356
45.49444855920154,-73.58337610960007
45.554582815249745,-73.59631910920143
45.546534315701145,-73.59866335988045
45.54811499296316,-73.62433344125746
45.54588672296563,-73.62673670053482
45.495369835210354,-73.56859177350998
45.482097305112845,-73.57487753033638
45.583961790351886,-73.72082591056824
45.516297540849614,-73.55801045894623
45.53859480227864,-73.62781092524529
45.51962428783392,-73.5983119904995
45.49225247724067,-73.55850666761398
45.56099656248322,-73.65141034126282
45.53552563367942,-73.61981123685837
45.56347239088534,-73.69302749633789
45.539890852781404,-73.62026989459991
45.51887607468706,-73.6161071062088
45.49774064151583,-73.57484936714172
45.530370913497194,-73.58651027083397
45.531597868052245,-73.56829941272736
45.52164617544124,-73.59366774559021
45.53725128371284,-73.57918381690979
45.5646764291021,-73.47957750896057
45.5512193,-73.483912
45.5470644513283,-73.45196210302673
45.58190955549507,-73.45529912039638
45.44650450192042,-73.6025619506836
45.50460620417374,-73.55926036834717
45.52098373159662,-73.59728068113326
45.499898909703695,-73.57048809528351
45.471703687608354,-73.58268946409225
45.52256269005034,-73.5934665799141
45.52118387502727,-73.56244146823883
45.532449016819825,-73.5847695171833
45.51340553558378,-73.56259435415267
45.5211613236904,-73.55358481407166
45.54434593245247,-73.57697686180472
45.45964243432704,-73.6445640027523
45.541602844435374,-73.56496073305605
45.521564270906616,-73.57036739587784
45.4912258547597,-73.58763009309769
45.49658063218649,-73.5762146115303
45.49487159597493,-73.57112377882004
45.44843408492706,-73.6129454523325
45.495774063803815,-73.57687845826149
45.49228068089086,-73.58096480369566
45.50531166520915,-73.56089115142822
45.509556992257025,-73.55740696191788
45.52809167572668,-73.59169095754623
45.53012288880358,-73.54941129684448
45.56221872617909,-73.54626774787903
45.49790394592446,-73.57077571808077
45.52497612960628,-73.58558893203735
45.49996470926352,-73.55615437030792
45.507837541505836,-73.56313616037369
45.505173440423306,-73.5706517100334
45.54667895468375,-73.60795050859451
45.51092810380621,-73.5781578719616
45.50538591756765,-73.5704317688942
45.46487135471258,-73.56701731681824
45.457289220778065,-73.5672801733017
45.460155859306866,-73.56700122356415
45.51401222645779,-73.56598667800426
45.485047979822774,-73.5719633102417
45.54699194653282,-73.55115339159964
45.5169025120042,-73.52724552154541
45.4912954250061,-73.56159925460815
45.598880374710674,-73.63657951360437
45.590916779468024,-73.64067547023296
45.56360595385142,-73.61588582396507
45.51487490356938,-73.58486406505108
45.50625103256782,-73.57139065861702
45.51059890498207,-73.56692545115948
45.472636238971525,-73.58546018600464
45.4801160762769,-73.58560770750046
45.502386079583346,-73.57333794236183
45.502053864057466,-73.57346534729004
45.56658768199731,-73.57160925865173
45.497722829899764,-73.61925333738327
45.512903912221326,-73.57059180741999
45.50277615861811,-73.57589408755302
45.547299771025074,-73.64587426185608
45.507422884736656,-73.61485183238983
45.52970275925261,-73.58288526535034
45.5063713381299,-73.5642009973526
45.4793397449184,-73.56434315443039
45.49531907141446,-73.57386231422424
45.50710632433956,-73.56861054897308
45.5864002,-73.5952181
45.498488900657,-73.57436656951904
45.498669853792904,-73.57423916459084
45.533814961538,-73.57890486717224
45.50991130818593,-73.56380604207516
45.49760527699099,-73.55534970760345
45.501187681489775,-73.57045487814501
45.492913379064625,-73.5646878182888
45.54518840394769,-73.57644259929657
45.51321159047488,-73.53311714531628
