cb_station_id,cb_station_name,cb_latitude,cb_longitude,cb_bike_num
3f155bd80f721e2f372821f3a7b08512,de la Commune / Berri,45.51086,-73.54983,51
c3e33911cfd4f366ea6d4284fd5eb057,Berlioz / de l'Île des Soeurs,45.45998577640931,-73.54395568370819,23
517a5c37755499a8e454d67bcf6b1834,Parc Benny (Benny / de Monkland),45.46693565237702,-73.63153114914894,23
352adb5a53498de53161649383b7d10f,Cégep André-Laurendeau (Lapierre),45.43605512104547,-73.60577523708344,29
41f8b2e49339317de23ae563e66fe4a6,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.55675103297278,-73.66716161370277,16
27c3a4c2a383dbf1d00a15f12f424b09,Dixie / 54e avenue,45.44338026469991,-73.71789157390594,19
da5f7ede0484d9eb36444471bdba6827,LaSalle / 90e avenue,45.41774583815495,-73.64518761634827,15
87bf1cff2cd651ba546aa04cfd5885c7,Métro de la Concorde (Léo-Lacombe),45.5604898518365,-73.7091851234436,19
2501128835e132f929d56798aa789839,Calixa-Lavallée / Rachel,45.527831544563064,-73.5719096660614,30
815c7df219d6937348c91d460fd1ff44,Parc du Mail (Bois de Coulonges / du Mail),45.59833498124187,-73.54596734046936,15
00c210cb99cf9d1b923c1548938aee56,Marché Jean-Talon (Casgrain / Shamrock),45.53519006163501,-73.61548215150833,26
f9bb106633ce38eeec6728faed3155ad,Fabrik8 (Waverly / Jean-Talon),45.53330725719417,-73.62082242965698,18
bab144d31daa205b40397f6c7b46930a,Parc Courbertin (Valéry / Perrier),45.5839877335556,-73.60809333622456,19
b8d3de5b902c4b274f7fffee62009ef9,Parc Hébert (Colbert / Provencher),45.57237805962001,-73.59370462596415,15
a1ded48e42e6fb03da399602be3aab17,Parc Garibaldi (Liénart / Bélanger),45.586476480180046,-73.570396900177,15
cabbcb2310a23cb9394df1d78a9b0fc2,Parc Aimé-Léonard (Gouin / Ste-Gertrude),45.60835820969716,-73.63850623369217,17
33a2455e6803dd9aa77a4090dfae83f8,Parc Charleroi (Alfred / Louis-Francoeur),45.59953472156509,-73.62360253930092,15
8b16cd408c6adee5f72d6e5d91bc2b9d,Parc Maurice-Bélanger (Hébert / Denommée),45.5877138098252,-73.63171823322773,15
53a067639d877bfe105996a58bc1aa3a,Gare St-Michel / Montréal-Nord (Pie-IX / 56e),45.583197821913785,-73.62978704273701,15
a32e2261fca6732a8f47eec9fef69017,Parc Jeanne-Mance (du Mont-Royal / du Parc),45.51689731423111,-73.58910799026489,33
26141dc97cf91e1003a500841cc56b6c,Parc Eusèbe-Ménard (Gouin / St-Vital),45.59253950875074,-73.64874824881554,18
f332a5c6e3f7fc73096885d6efc0f829,St-Hubert / de Maisonneuve (sud),45.51586835126322,-73.56008380651474,19
0243c740e1d4fe272e0c414cdd900c7d,CHSLD Joseph-François-Perrault (St-Michel / Everett),45.55969734528566,-73.60145956277847,18
19f1df34d9b117ae604c95591cf3e129,Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),45.50682415585665,-73.68184804916382,27
efe7c56e36749af8000e9ef4ee4fc883,Gare Montpellier (Muir / de la Côte-Vertu),45.52374047147138,-73.67169924080372,15
9ee74f8bb62f38529fa85da832fdfed4,Gare du Ruisseau (Dutrisac / Henri-Bourassa),45.52814371649508,-73.69254536926746,19
88de0ba474d1d950ec32feacb9c50d61,Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),45.512843286755896,-73.67612421512604,18
5628b95a789420240f43c4f870c685de,CHSLD Robert Cliche (de Bellechasse / 16e avenue),45.557568,-73.579191,15
d5689456bbada11a02e0a17b675f2544,Parc Ottawa (de Belleville / Fleury),45.58116,-73.6412434,15
278e51e3bb2d95cf556a62edff8f95ec,Parc Nicolas-Tillemont (des Érables / Villeray),45.55463653358596,-73.61255215771962,18
05b2ac429b1d77afa9c0d51ebaf1e9cf,Parc Armand-Bombardier (Perras / Armand-Bombardier),45.6391233,-73.5961118,15
700cf042fd8763ec6c702d94d5b6689b,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,26
82cc3be4d76f16ca475536a6e07461c5,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,19
aa392581e19d48cf19a168a0dfa88f4b,Métro Atwater (Atwater / Ste-Catherine),45.48952522221574,-73.5844581949641,35
6854cb59f24f653adfba864ecd063aa2,Hochelaga / de l'Assomption,45.566883091095185,-73.53943817317486,23
0f8246e77098962beaa5e48211a7cff8,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,11
91a138f95bde5c11382cfd13a0592bb2,BAnQ (Berri),45.51601387670667,-73.56291957199574,15
e71036c3bdeb0765305e4bb03bf53127,Parc Ernest-Rouleau (Gouin),45.63131269772338,-73.61631497740746,19
03b603c4b20174089f79116554c9c199,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),45.49624140543275,-73.62983867526054,26
13644fc87d5bae7c6738fba71a62d02c,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),45.50398168549117,-73.62283945083618,37
27064168fabfe462923c7d8fe7021aa6,Parc Honoré-Mercier (Notre-Dame / Liébert),45.59275253568305,-73.51035632193089,27
44adc0060274b501029d4c79042c349c,Keller / Cousineau,45.52355020292929,-73.7138856947422,15
5e4cc24a6bea5e106ac0ca40faaa7e69,Parc d'Antioche (Place d'Antioche / St-Zotique),45.59566584124368,-73.5596626996994,19
94ad6ee5b193f8c17b3fdfaa82b5edb0,Gare Lachine (Sir George Simpson / 48e avenue),45.447821314280105,-73.71091783046722,15
c8aba35f90d2eeada8a20ea7915c943a,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,21
d396617f8d34e1100febd7cd446e790a,Grenet / Poirier,45.51871924623225,-73.69875401258469,15
fccc47cfce1447df0ad26a52c8702dd6,IUSMM (Georges-Villeneuve),45.58661042838809,-73.52969169616699,19
8326ad85524fa7fa9e741b0cc595d098,Square Nelligan (des Appalaches / Alexis-Nihon),45.51431824920811,-73.70799824595451,15
99225e1b15b81b48a3eab08fd447ecca,Parc MacDonald (Clanranald / Isabella),45.48274245886277,-73.63497912883759,15
0d4d6ab1ff41bf892ecbb0e09a8e2f40,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,25
4bc7ec27e8646cc8b33932be911bef47,St-Antoine / 19e avenue,45.43993803436114,-73.68146234754022,15
e335f2f5ad674c200bb9795ee863749c,Messier / St-Joseph,45.53946063965585,-73.57605636119843,17
30efd061ab22a0caa3dc67f5e027154e,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,29
76d6ac391db2e789d1696e32fccf92f6,Dorion / Ontario,45.526991277453526,-73.55821162462234,35
fc65618ae7237066d294ca905b721a7d,Larivière / de Lorimier,45.5291345371163,-73.55923354625702,39
0d4eff17975078517d6779b678d99fa3,René-Lévesque / Papineau,45.52097057660443,-73.5499919950962,37
500c120794c1aa9d469e7790733beb68,Logan / Fullum,45.52836601591233,-73.55117082595825,19
4d789cbd45c1e79cdcf0df4fb1ef3e4a,Joseph-Manseau / René-Lévesque,45.491686521008035,-73.57676714658737,19
ebf264e5f3baddba6e40eba2fe7351e7,du Havre / de Rouen,45.53456256501449,-73.55478646466509,27
cecb49c91023c7469470569da814659e,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,19
69f583a85e1a83b443c203b781bfc0c9,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,49
7efdfc0229daac74cfa58a8a39d13ac2,Métro Place-d'Armes (Viger / St-Urbain),45.50631445605528,-73.55967122894072,29
4a754bbdf7514d1e8e49d394cc5b10a8,Métro Laurier (Berri / Laurier),45.52809995527671,-73.58843871625139,23
b9d14281ceeaf9913a820adab2e125c6,St-Hubert / de Maisonneuve (nord),45.51613214980722,-73.56049686670303,23
7a50f09abc2d0051cefd3510ca4f6af8,de Rouen / Lespérance,45.538859462962286,-73.5528177022934,23
249f1231d93aa589fc7d85b327cfbdc8,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545,19
ac4e6691d6abacc0db1730d36a2f3bca,St-Hubert / Duluth,45.522425652788634,-73.57418417930603,23
420abce19f97c69126eea1d8aab0968b,de Bullion / du Mont-Royal,45.52141314643908,-73.58498811721802,19
437c8c76473b5f3e273c27b185aee25c,de Lanaudière / Laurier,45.5333136054992,-73.58373686671257,27
1954f2959d994dd5afe91077c4f446bc,Laval / Duluth,45.51922631024093,-73.57718793155072,23
8e960ee01aeaabf154ed0de7706cba84,Vallières / St-Laurent,45.518967223320054,-73.5836161673069,23
e59b690dd831bd4a6e8637c8dccd306b,Duluth / de l'Esplanade,45.515132275425785,-73.58105599880219,23
297634971ea031c479814effbe61ad09,Hogan / Ontario,45.535295480380306,-73.55116009712219,11
1d33d8f2ef82be88498c6314d7d4c457,la Fontaine / Alexandre-de-Sève,45.52330366033427,-73.55799973011017,19
0c1e06741c10b812a0cef5265fa4f76f,Ste-Catherine / Union,45.50373771539475,-73.56948494911194,34
f287b99d3b1011f3ce2a2db77e0feee9,Chabot / Mont-Royal,45.53413436610844,-73.57352435588837,26
c5694913d65dff9dc611210fa4aeb71f,Gauthier / Papineau,45.52966629503036,-73.56733649969101,23
7ade71dc0f1e89d5e60fa41449efd516,Messier / du Mont-Royal,45.53711414,-73.5710031,26
d7f6bfbc28cb883fec3bf8652faf9e52,Laval / du Mont-Royal,45.5223645775784,-73.58414590358734,15
650b371db12a750bd2db8da8ecfa0890,Jeanne-Mance / Sherbrooke,45.50928678961862,-73.57101917266846,25
1013ec013026d8e51b4e126c5c72c5c8,Métro Laurier (Berri / St-Joseph),45.52723106564012,-73.58672618865965,18
49cad2719afe59f68c6dd729408e7ab5,Pontiac / Gilford,45.527009334270645,-73.58576595783234,23
f841f00a51ce7d08ecd1ec2f960bfd83,Christophe-Colomb / St-Joseph,45.53036486555959,-73.58439266681671,23
ee8bc16d40f2c44ec8a99670f13b7646,Cartier / St-Joseph,45.53582823686429,-73.57869029045105,19
04f6eaaa0d7993020973687c13f41663,Métro Frontenac (Ontario / du Havre),45.533705987798946,-73.55217933654784,23
96a5e4d69af8dd5259395b6843a6f252,Roy / St-Denis,45.51908,-73.5727,26
d57940b77a62f7a447df3d64a43c6792,Maguire / Henri-Julien,45.527041096087785,-73.59347056655677,19
4c6ee625de158c398332f0bce7a5ee9f,Henri-Julien / du Carmel,45.52795093787009,-73.59502326697111,23
e808e34ff5776ce71318665babc70571,Cartier / Masson,45.5380207402854,-73.58352363109587,19
a3a7c5013570835afae29db254bcf8a9,Parc Ludger-Duvernay (St-André / St-Hubert),45.53147464147482,-73.59242051839828,19
b299bc3f5212ba3e717cf5916ce62b37,Drolet / Marie-Anne,45.522402573414084,-73.58117669820786,19
ef7c8f1ab4e9ee9afcdc3c837ea509b9,St-André / Rachel,45.52435318759273,-73.57596650719643,15
db103ab89d18b15ecbf162aafa67416d,Garnier / St-Joseph,45.5330129192707,-73.58128666877745,19
05415b92d6d4fa2364f0151216f4386c,Jeanne-Mance / St-Viateur,45.523026476635074,-73.60184043645859,23
d3a51b0b1043d0371d4803848c5489aa,du Parc-La Fontaine / Duluth,45.52451761488783,-73.57197672128677,22
6b5c2cf446547534e31119d37da9dcb9,Casgrain / St-Viateur,45.52751292628879,-73.59879076480864,23
61913f1d35736d6e9931720b2da53fcd,St-Dominique / Laurier,45.52361490311454,-73.59245739877223,23
17f0bf69fcab6325e7b61d7d64abdc27,de Bullion / St-Joseph,45.52404631813311,-73.59015061847458,23
0daffa0f2290fcf3a58b579d914c16cc,de Gaspé / Fairmount,45.52557815939422,-73.59285570681095,23
510a14e4eb76249f0477e2256b4eedd7,de l'Hôtel-de-Ville / Villeneuve,45.52348082760688,-73.58732756238169,23
8dfcd2d833a194d09c77461eb0546343,Henri-Julien / Laurier,45.52574657625029,-73.59033644199371,23
548d982f0a3ef288c42eb4e689272c61,Marquette / Laurier,45.53543,-73.5822,27
ed38025541fc9ef1a0a96c118bd9628b,Milton / du Parc,45.50936142835129,-73.57386365532875,31
939bd527ead0d30a6cee8299ce215e7f,Waverly / St-Viateur,45.5238561444472,-73.60012650489807,19
c00fd4c69708587e21968504c270e8c4,de Bordeaux / Gilford,45.53611005443118,-73.5762870311737,19
fcdb13ffead3bb13cd5a1080fe953b48,de Bordeaux / Masson,45.53898439552301,-73.5824453830719,19
202f7da35f952703f25808c13ef16abe,Labadie / du Parc,45.5198946757576,-73.59682738780975,19
6b566fd6a50d2693ee4c6a56bbf20b13,Fullum / Marie-Anne,45.53650541861215,-73.56803923845291,27
dcf3b29b6fc30a0bc50964db1228f0d3,Parthenais / du Mont-Royal,45.53640396516409,-73.57141345739365,23
39bb125f5342525e2cea093e9229bdcb,Clark / St-Viateur,45.5251943015533,-73.59935637563467,15
052eb3e7422cdd1cdc5d555cf8d05c98,Duluth  / St-Denis,45.52062760607925,-73.57594907283782,15
ed2dc14d5dca967b3acc6d04a86d3dd4,Resther / du Mont-Royal,45.52562819123256,-73.58177483081818,23
b3595b16fa264069717263de34d8abab,de Mentana / Marie-Anne,45.526026565221414,-73.57785880565643,27
f8a0ae729a9fb295579ee66a3a5c7066,Hutchison / Prince-Arthur,45.50975858607626,-73.57610732316971,19
706aa9cbfdd3690017049a4f1239f340,du Mont-Royal / Clark,45.51941,-73.58685,35
dce3a1ec07d63b448de172e7d72d0ac3,Bernard / Jeanne-Mance,45.52428310031213,-73.6049484461546,23
8680c2c22674be06c18897967d07274d,Jeanne-Mance / Laurier,45.52027633320609,-73.59497621666378,23
6687fb585a268ce2773a3bf177d018d1,Milton / Durocher,45.508140959417744,-73.57492983341217,27
6830d20837ee0a702a0d46d406d28adc,Clark / Prince-Arthur,45.513342512307055,-73.57301607728004,31
934c01777da99558c71fb7d884c0b0fd,Bercy / Rachel,45.53840340979245,-73.56196403503418,15
5cfd60046a752b4509984dd7a4809b97,de l'Esplanade / du Mont-Royal,45.51825290855221,-73.5883381962776,23
59558213efd32c716822b3e9e9570282,Villeneuve / St-Urbain,45.520188,-73.590559,19
046de14b5741438fbdca56a59103a640,de Rouen / Hogan,45.53636263222538,-73.55421245098114,15
427f2a0d1140f625f37362e57df8ddc8,de Gaspé / St-Viateur,45.527672646696104,-73.59738260507582,19
2d115175567a8c88d4f82138687cda9e,Waverly / Van Horne,45.527363,-73.607723,15
03ded6d6c0277b031f18feae9c518a75,Poupart / Ontario,45.531836726498305,-73.55348825454712,19
bee62ce0ebdbbb977892fdd622bb6752,Querbes / Laurier,45.51748721436461,-73.59788417816162,15
f579de6a5a33991af59a9ac22eee6f95,Berri / Cherrier,45.519266156911335,-73.5692971944809,39
f6ab2306a49dab9b89f6c9b84ba9db2a,Aylmer / Prince-Arthur,45.508566869474386,-73.57769787311554,23
39244374a5b3ce23cb1b770ca09bd40c,Bloomfied / Elmwood,45.51825588419192,-73.60320568084717,15
