,fsq_id,categories,chains,distance,geocodes,link,location,name,related_places
0,ec53d9eccf6a445dc5ad4526,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",[],246,"{'drop_off': {'latitude': 45.61913, 'longitude': -73.608237}, 'main': {'latitude': 45.618905, 'longitude': -73.608463}, 'roof': {'latitude': 45.618905, 'longitude': -73.608463}}",/v3/places/ec53d9eccf6a445dc5ad4526,"{'address': '7000 Maurice-Duplessis Blvd', 'country': 'CA', 'formatted_address': '7000 Maurice-Duplessis Blvd, Montreal QC', 'locality': 'Montreal', 'region': 'QC'}",Resto-bar Capucine - Nord-Est de Montréal,{}
1,598f0623747e41848ab1057c,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",[],661,"{'main': {'latitude': 45.611645, 'longitude': -73.607545}, 'roof': {'latitude': 45.611645, 'longitude': -73.607545}}",/v3/places/598f0623747e41848ab1057c,"{'address': '6711 Henri Bourassa Blvd Est N', 'country': 'CA', 'formatted_address': '6711 Henri Bourassa Blvd Est N, Montreal-Nord QC H1G 2V6', 'locality': 'Montreal-Nord', 'postcode': 'H1G 2V6', 'region': 'QC'}",Piano Bar la Belle Epoque,{}
2,eec429fe03c84972cf87ffa7,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],809,"{'drop_off': {'latitude': 45.624169, 'longitude': -73.601266}, 'main': {'latitude': 45.623946, 'longitude': -73.601151}, 'roof': {'latitude': 45.623946, 'longitude': -73.601151}}",/v3/places/eec429fe03c84972cf87ffa7,"{'address': '7310 Maurice-Duplessis Blvd', 'country': 'CA', 'formatted_address': '7310 Maurice-Duplessis Blvd, Montreal QC H1E 1M4', 'locality': 'Montreal', 'postcode': 'H1E 1M4', 'region': 'QC'}",Cafe liana bar & grill,{}
3,401e519268b849bfa9d2bc9b,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",[],960,"{'main': {'latitude': 45.609744, 'longitude': -73.611463}, 'roof': {'latitude': 45.609744, 'longitude': -73.611463}}",/v3/places/401e519268b849bfa9d2bc9b,"{'address': '6363 Henri-Bourassa Blvd E', 'country': 'CA', 'formatted_address': '6363 Henri-Bourassa Blvd E, Montreal-Nord QC H1G 2V5', 'locality': 'Montreal-Nord', 'postcode': 'H1G 2V5', 'region': 'QC'}",La Veranda,{}
4,4b0c1ff8f964a520603723e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],132,"{'main': {'latitude': 45.515893, 'longitude': -73.564685}, 'roof': {'latitude': 45.515893, 'longitude': -73.564685}}",/v3/places/4b0c1ff8f964a520603723e3,"{'address': '1749 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'coin Ontario', 'formatted_address': '1749 Saint-Denis Rue (coin Ontario), Montréal QC H2X 3K4', 'locality': 'Montréal', 'postcode': 'H2X 3K4', 'region': 'QC'}",Le Saint Bock,{}
5,4b8f064af964a520474533e3,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],268,"{'main': {'latitude': 45.514855, 'longitude': -73.565427}, 'roof': {'latitude': 45.514855, 'longitude': -73.565427}}",/v3/places/4b8f064af964a520474533e3,"{'address': '300 Ontario Rue E', 'country': 'CA', 'cross_street': 'coin Sanguinet', 'formatted_address': '300 Ontario Rue E (coin Sanguinet), Montréal QC H2X 1H6', 'locality': 'Montréal', 'postcode': 'H2X 1H6', 'region': 'QC'}",La Distillerie,{}
6,55aedbd9498eb6db5d095733,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13021, 'name': 'Speakeasy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/secretbar_', 'suffix': '.png'}}]",[],132,"{'main': {'latitude': 45.516216, 'longitude': -73.565568}, 'roof': {'latitude': 45.516216, 'longitude': -73.565568}}",/v3/places/55aedbd9498eb6db5d095733,"{'address': '2021 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'rue Ontario', 'formatted_address': '2021 Saint-Denis Rue (rue Ontario), Montréal QC H2X 3K8', 'locality': 'Montréal', 'postcode': 'H2X 3K8', 'region': 'QC'}",Le 4e Mur,{}
7,55b2531a498e9b7915b880f1,"[{'id': 10003, 'name': 'Arcade', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],132,"{'main': {'latitude': 45.516495, 'longitude': -73.565819}, 'roof': {'latitude': 45.516495, 'longitude': -73.565819}}",/v3/places/55b2531a498e9b7915b880f1,"{'address': '2031 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'Ontario Est', 'formatted_address': '2031 Saint-Denis Rue (Ontario Est), Montréal QC H2X 3K8', 'locality': 'Montréal', 'postcode': 'H2X 3K8', 'region': 'QC'}",Arcade MTL,{}
8,544fcf2c498e2fee8be86530,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",[],301,"{'drop_off': {'latitude': 45.514485, 'longitude': -73.562128}, 'main': {'latitude': 45.514696, 'longitude': -73.562032}, 'roof': {'latitude': 45.514696, 'longitude': -73.562032}}",/v3/places/544fcf2c498e2fee8be86530,"{'address': '1567 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'coin De Maisonneuve', 'formatted_address': '1567 Saint-Denis Rue (coin De Maisonneuve), Montréal QC H2X 3K3', 'locality': 'Montréal', 'postcode': 'H2X 3K3', 'region': 'QC'}",Saint-Houblon,{}
9,4c1009053ce120a19f6d071c,"[{'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],208,"{'main': {'latitude': 45.515237, 'longitude': -73.563405}, 'roof': {'latitude': 45.515237, 'longitude': -73.563405}}",/v3/places/4c1009053ce120a19f6d071c,"{'address': '1649 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'entre Emery & Ontario', 'formatted_address': '1649 Saint-Denis Rue (entre Emery & Ontario), Montréal QC H2X 3K4', 'locality': 'Montréal', 'postcode': 'H2X 3K4', 'region': 'QC'}",Pub l'Ile Noire,{}
10,56ec4544498e27e294330c2b,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",[],741,"{'drop_off': {'latitude': 45.510179, 'longitude': -73.564462}, 'main': {'latitude': 45.510388, 'longitude': -73.564365}, 'roof': {'latitude': 45.510388, 'longitude': -73.564365}}",/v3/places/56ec4544498e27e294330c2b,"{'address': '1431 Saint-Laurent Blvd', 'country': 'CA', 'cross_street': 'entre De Maisonneuve & Ste-Catherine', 'formatted_address': '1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8', 'locality': 'Montréal', 'postcode': 'H2X 2S8', 'region': 'QC'}",Cadet,{}
11,4ad4c06bf964a5203ef920e3,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],149,"{'drop_off': {'latitude': 45.516262, 'longitude': -73.56604}, 'main': {'latitude': 45.516435, 'longitude': -73.565962}, 'roof': {'latitude': 45.516435, 'longitude': -73.565962}}",/v3/places/4ad4c06bf964a5203ef920e3,"{'address': '2049 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'entre Ontario & Sherbrooke', 'formatted_address': '2049 Saint-Denis Rue (entre Ontario & Sherbrooke), Montréal QC H2X 3K8', 'locality': 'Montréal', 'postcode': 'H2X 3K8', 'region': 'QC'}",Brasserie Artisanale l'Amère a Boire Inc,{}
12,5786aca5498e11e46ccfe8e7,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",[],718,"{'main': {'latitude': 45.518977, 'longitude': -73.555434}, 'roof': {'latitude': 45.518977, 'longitude': -73.555434}}",/v3/places/5786aca5498e11e46ccfe8e7,"{'address': '1272 Sainte-Catherine Rue E', 'country': 'CA', 'cross_street': '', 'formatted_address': '1272 Sainte-Catherine Rue E, Montréal QC H2L 2H2', 'locality': 'Montréal', 'postcode': 'H2L 2H2', 'region': 'QC'}",Renard,{}
13,54767635498ee8c8c4f3ae4e,"[{'id': 13389, 'name': 'Irish Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],158,"{'drop_off': {'latitude': 45.515385, 'longitude': -73.564099}, 'main': {'latitude': 45.515508, 'longitude': -73.564043}, 'roof': {'latitude': 45.515508, 'longitude': -73.564043}}",/v3/places/54767635498ee8c8c4f3ae4e,"{'address': '1707 Saint-Denis Rue', 'country': 'CA', 'cross_street': 'entre Ontario & De Maisonneuve', 'formatted_address': '1707 Saint-Denis Rue (entre Ontario & De Maisonneuve), Montréal QC H2X 3K4', 'locality': 'Montréal', 'postcode': 'H2X 3K4', 'region': 'QC'}",Patrick'S Pub Irlandais,{}
14,4c8eb35cb3bcb60c1bc25b27,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],321,"{'main': {'latitude': 45.511988, 'longitude': -73.678828}, 'roof': {'latitude': 45.511988, 'longitude': -73.678828}}",/v3/places/4c8eb35cb3bcb60c1bc25b27,"{'address': '805 Decarie Blvd', 'country': 'CA', 'cross_street': '', 'formatted_address': '805 Decarie Blvd, Saint-Laurent QC', 'locality': 'Saint-Laurent', 'region': 'QC'}",Brasserie l'Unik,{}
15,121f2291a22246cb25f1e24f,"[{'id': 13007, 'name': 'Beer Garden', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],716,"{'main': {'latitude': 45.519073, 'longitude': -73.698258}, 'roof': {'latitude': 45.519073, 'longitude': -73.698258}}",/v3/places/121f2291a22246cb25f1e24f,"{'address': '1737 Poirier Rue', 'country': 'CA', 'formatted_address': '1737 Poirier Rue, Saint-Laurent QC H4L 1J4', 'locality': 'Saint-Laurent', 'postcode': 'H4L 1J4', 'region': 'QC'}",Kana Taverne Ltée,{}
16,4e7406ed88775d593d54febc,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",[],634,"{'drop_off': {'latitude': 45.526802, 'longitude': -73.717147}, 'main': {'latitude': 45.527079, 'longitude': -73.717049}, 'roof': {'latitude': 45.527079, 'longitude': -73.717049}}",/v3/places/4e7406ed88775d593d54febc,"{'address': '12065 Laurentien Blvd', 'country': 'CA', 'formatted_address': '12065 Laurentien Blvd, Montréal QC H4K 1N3', 'locality': 'Montréal', 'postcode': 'H4K 1N3', 'region': 'QC'}",Snookers Billiards,{}
17,550b5c1f498ed654c5c0df00,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],965,"{'drop_off': {'latitude': 45.568104, 'longitude': -73.653167}, 'main': {'latitude': 45.568226, 'longitude': -73.653118}, 'roof': {'latitude': 45.568226, 'longitude': -73.653118}}",/v3/places/550b5c1f498ed654c5c0df00,"{'address': '10295 Papineau Ave', 'country': 'CA', 'cross_street': 'Rue Fleury Est', 'formatted_address': '10295 Papineau Ave (Rue Fleury Est), Montréal QC H2B 2A1', 'locality': 'Montréal', 'postcode': 'H2B 2A1', 'region': 'QC'}",Broue Pub Brouhaha Papineau,{}
18,68f378b5d3d24bdf6c6beaef,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],440,"{'drop_off': {'latitude': 45.567423, 'longitude': -73.646415}, 'main': {'latitude': 45.567567, 'longitude': -73.646596}, 'roof': {'latitude': 45.567567, 'longitude': -73.646596}}",/v3/places/68f378b5d3d24bdf6c6beaef,"{'address': '1979 Sauve Rue E', 'country': 'CA', 'formatted_address': '1979 Sauve Rue E, Montreal QC H2B 1A3', 'locality': 'Montreal', 'postcode': 'H2B 1A3', 'region': 'QC'}",Sauve Bar des Sportifs,{}
19,51ccaa19498e5dc5e553dbae,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",[],924,"{'drop_off': {'latitude': 45.570882, 'longitude': -73.651398}, 'main': {'latitude': 45.570766, 'longitude': -73.651264}, 'roof': {'latitude': 45.570766, 'longitude': -73.651264}}",/v3/places/51ccaa19498e5dc5e553dbae,"{'address': '2070A Fleury Rue E', 'country': 'CA', 'cross_street': '', 'formatted_address': '2070A Fleury Rue E, Montréal QC H2B 1J3', 'locality': 'Montréal', 'postcode': 'H2B 1J3', 'region': 'QC'}",Bar Brewskis,{}
20,3d4288b03c6641245de47e3d,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],951,"{'drop_off': {'latitude': 45.572048, 'longitude': -73.650398}, 'main': {'latitude': 45.572201, 'longitude': -73.650584}, 'roof': {'latitude': 45.572201, 'longitude': -73.650584}}",/v3/places/3d4288b03c6641245de47e3d,"{'address': '2179 Fleury Rue E', 'country': 'CA', 'formatted_address': '2179 Fleury Rue E, Montreal QC H2B 1J9', 'locality': 'Montreal', 'postcode': 'H2B 1J9', 'region': 'QC'}",Resto-Bar Gelbison,{}
21,5424d74e498eed2152760bb2,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],949,"{'main': {'latitude': 45.452647, 'longitude': -73.593972}, 'roof': {'latitude': 45.452647, 'longitude': -73.593972}}",/v3/places/5424d74e498eed2152760bb2,"{'address': '6625 Monk Blvd', 'country': 'CA', 'cross_street': '', 'formatted_address': '6625 Monk Blvd, Montreal QC H4E 3J2', 'locality': 'Montreal', 'postcode': 'H4E 3J2', 'region': 'QC'}",Monkees Resto Bar,{}
22,4c1042b23ce120a108e3071c,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],263,"{'main': {'latitude': 45.525153, 'longitude': -73.522248}, 'roof': {'latitude': 45.525153, 'longitude': -73.522248}}",/v3/places/4c1042b23ce120a108e3071c,"{'address': '100 Charles-Le Moyne Pl', 'address_extended': '# 7', 'country': 'CA', 'formatted_address': '100 Charles-Le Moyne Pl, Longueuil QC J4K 2T4', 'locality': 'Longueuil', 'postcode': 'J4K 2T4', 'region': 'QC'}",Brasserie du Passant Inc,{}
23,117d36b8c2834ff8f49d64d1,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],550,"{'drop_off': {'latitude': 45.523855, 'longitude': -73.513349}, 'main': {'latitude': 45.523858, 'longitude': -73.5131}, 'roof': {'latitude': 45.523858, 'longitude': -73.5131}}",/v3/places/117d36b8c2834ff8f49d64d1,"{'address': '1084 Saint-Laurent Rue O', 'country': 'CA', 'formatted_address': '1084 Saint-Laurent Rue O, Longueuil QC J4K 1C9', 'locality': 'Longueuil', 'postcode': 'J4K 1C9', 'region': 'QC'}",Taverne Renaud,{}
24,4bb51f512ea195213406aa2f,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],609,"{'drop_off': {'latitude': 45.535873, 'longitude': -73.508198}, 'main': {'latitude': 45.535998, 'longitude': -73.508336}, 'roof': {'latitude': 45.535998, 'longitude': -73.508336}}",/v3/places/4bb51f512ea195213406aa2f,"{'address': '327 Saint-Laurent Rue O', 'address_extended': 'au niveau de la rue Saint-Jean', 'country': 'CA', 'cross_street': 'au niveau de la rue Saint-Jean', 'formatted_address': '327 Saint-Laurent Rue O (au niveau de la rue Saint-Jean), Longueuil QC J4H 1M6', 'locality': 'Longueuil', 'postcode': 'J4H 1M6', 'region': 'QC'}",Resto-pub Chez Vincent,{}
25,4c3bdae2980320a135fc89e4,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],485,"{'drop_off': {'latitude': 45.537202, 'longitude': -73.511441}, 'main': {'latitude': 45.537355, 'longitude': -73.511527}, 'roof': {'latitude': 45.537355, 'longitude': -73.511527}}",/v3/places/4c3bdae2980320a135fc89e4,"{'address': '311 Saint-Charles Rue O', 'country': 'CA', 'cross_street': 'Je DC', 'formatted_address': '311 Saint-Charles Rue O (Je DC), Longueuil QC J4H 1E5', 'locality': 'Longueuil', 'postcode': 'J4H 1E5', 'region': 'QC'}",Bungalow Bar Salon,{}
26,4d857f01f9f3a1cdc2b8cd64,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}]",[],414,"{'main': {'latitude': 45.536885, 'longitude': -73.512288}, 'roof': {'latitude': 45.536885, 'longitude': -73.512288}}",/v3/places/4d857f01f9f3a1cdc2b8cd64,"{'address': '341 Saint-Charles Rue O', 'country': 'CA', 'cross_street': '', 'formatted_address': '341 Saint-Charles Rue O, Longueuil QC J4H 1E7', 'locality': 'Longueuil', 'postcode': 'J4H 1E7', 'region': 'QC'}",Barachico,{}
27,5d88137bebc5f8000891f62d,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],796,"{'drop_off': {'latitude': 45.539395, 'longitude': -73.509138}, 'main': {'latitude': 45.539557, 'longitude': -73.509366}, 'roof': {'latitude': 45.539557, 'longitude': -73.509366}}",/v3/places/5d88137bebc5f8000891f62d,"{'address': '105 Saint-Charles Rue O', 'country': 'CA', 'cross_street': '', 'formatted_address': '105 Saint-Charles Rue O, Longueuil QC J4H 1C7', 'locality': 'Longueuil', 'postcode': 'J4H 1C7', 'region': 'QC'}",La Distillerie No.4,{}
28,4d2c014af7a9224b4d8214a0,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],976,"{'main': {'latitude': 45.538001, 'longitude': -73.504714}, 'roof': {'latitude': 45.538001, 'longitude': -73.504714}}",/v3/places/4d2c014af7a9224b4d8214a0,"{'address': '407 Grant Rue', 'country': 'CA', 'cross_street': '', 'formatted_address': '407 Grant Rue, Longueuil QC J4H 3H9', 'locality': 'Longueuil', 'postcode': 'J4H 3H9', 'region': 'QC'}",Brasserie Tremblay,{}
29,5c204ca4e97dfb002cd9cd2c,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],587,"{'drop_off': {'latitude': 45.53309, 'longitude': -73.490541}, 'main': {'latitude': 45.532938, 'longitude': -73.490605}, 'roof': {'latitude': 45.532938, 'longitude': -73.490605}}",/v3/places/5c204ca4e97dfb002cd9cd2c,"{'address': '1170 Ch de Chambly', 'country': 'CA', 'cross_street': '', 'formatted_address': '1170 Ch de Chambly, Longueuil QC J4J 3W6', 'locality': 'Longueuil', 'postcode': 'J4J 3W6', 'region': 'QC'}",Joker Pub Ludique Longueuil,{}
31,5c4344434acb19002c6cbdbd,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}]",[],743,"{'drop_off': {'latitude': 45.532332, 'longitude': -73.488722}, 'main': {'latitude': 45.532063, 'longitude': -73.488834}, 'roof': {'latitude': 45.532063, 'longitude': -73.488834}}",/v3/places/5c4344434acb19002c6cbdbd,"{'address': '1286 Chambly Ch', 'country': 'CA', 'cross_street': '', 'formatted_address': '1286 Chambly Ch, Longueuil QC J4J 3W6', 'locality': 'Longueuil', 'postcode': 'J4J 3W6', 'region': 'QC'}",Le 1286,{}
32,5afc7035b1ec13002c200f3f,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13036, 'name': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],786,"{'drop_off': {'latitude': 45.53206, 'longitude': -73.488042}, 'main': {'latitude': 45.532365, 'longitude': -73.487923}, 'roof': {'latitude': 45.532365, 'longitude': -73.487923}}",/v3/places/5afc7035b1ec13002c200f3f,"{'address': '1313 Ch de Chambly', 'country': 'CA', 'cross_street': '', 'formatted_address': '1313 Ch de Chambly, Longueuil QC J4J 3X1', 'locality': 'Longueuil', 'postcode': 'J4J 3X1', 'region': 'QC'}",Tastea,{}
33,d2ec0a9fa7c54ab3a018c782,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],852,"{'main': {'latitude': 45.531634, 'longitude': -73.487561}, 'roof': {'latitude': 45.531634, 'longitude': -73.487561}}",/v3/places/d2ec0a9fa7c54ab3a018c782,"{'address': '1352 Ch de Chambly', 'country': 'CA', 'formatted_address': '1352 Ch de Chambly, Longueuil QC J4J 3X3', 'locality': 'Longueuil', 'postcode': 'J4J 3X3', 'region': 'QC'}",Resto Bar le Surf,{}
